755,537	761,000
763,537	775,000
771,537	850,000
779,537	991,000
787,537	1113,000
795,537	1231,000
803,538	1363,000
811,538	1507,000
819,538	1755,000
827,538	1990,000
835,538	2183,000
843,538	2362,000
851,539	2625,000
859,539	2670,000
867,539	2953,000
875,539	3038,000
883,539	3084,000
891,539	3174,000
899,540	3035,000
907,540	2901,000
915,540	2722,000
923,540	2567,000
931,540	2358,000
939,540	2171,000
947,541	1977,000
955,541	1713,000
963,541	1557,000
971,541	1425,000
979,541	1282,000
987,541	1137,000
995,542	1098,000
1003,542	1011,000
1011,542	964,000
1019,542	970,000
1027,542	868,000
1035,542	848,000
1043,543	830,000
1051,543	843,000
1059,543	786,000
1067,543	749,000
1075,543	751,000
1083,543	692,000
1091,544	732,000
1099,544	678,000
1107,544	695,000
1115,544	697,000
1123,544	688,000
1131,544	703,000
1139,545	695,000
1147,545	673,000
1155,545	705,000
1163,545	632,000
1171,545	633,000
1179,545	634,000
1187,546	613,000
1195,546	616,000
1203,546	620,000
1211,546	600,000
1219,546	642,000
1227,546	564,000
1235,547	558,000
1243,547	580,000
1251,547	609,000
1259,547	561,000
1267,547	587,000
1275,547	574,000
1283,548	569,000
1291,548	564,000
1299,548	565,000
1307,548	574,000
1315,548	553,000
1323,548	565,000
1331,549	597,000
1339,549	554,000
1347,549	513,000
1355,549	501,000
1363,549	564,000
1371,549	558,000
1379,550	509,000
1387,550	553,000
1395,550	596,000
1403,550	537,000
1411,550	558,000
1419,550	538,000
1427,551	562,000
1435,551	585,000
1443,551	562,000
1451,551	568,000
1459,551	587,000
1467,551	553,000
1475,552	659,000
1483,552	640,000
1491,552	637,000
1499,552	663,000
1507,552	654,000
1515,552	695,000
1523,553	688,000
1531,553	702,000
1539,553	794,000
1547,553	757,000
1555,553	851,000
1563,553	833,000
1571,554	909,000
1579,554	863,000
1587,554	900,000
1595,554	1041,000
1603,554	1033,000
1611,554	1053,000
1619,555	1035,000
1627,555	1170,000
1635,555	1214,000
1643,555	1331,000
1651,555	1347,000
1659,555	1450,000
1667,556	1570,000
1675,556	1652,000
1683,556	1779,000
1691,556	1769,000
1699,556	1915,000
1707,556	2107,000
1715,557	2090,000
1723,557	2086,000
1731,557	2253,000
1739,557	2084,000
1747,557	2037,000
1755,557	2117,000
1763,558	2015,000
1771,558	1971,000
1779,558	1923,000
1787,558	1710,000
1795,558	1693,000
1803,558	1564,000
1811,559	1432,000
1819,559	1425,000
1827,559	1292,000
1835,559	1201,000
1843,559	1172,000
1851,559	1164,000
1859,560	1021,000
1867,560	1032,000
1875,560	1056,000
1883,560	999,000
1891,560	970,000
1899,560	950,000
1907,561	994,000
1915,561	891,000
1923,561	902,000
1931,561	948,000
1939,561	942,000
1947,561	919,000
1955,562	912,000
1963,562	939,000
1971,562	910,000
1979,562	863,000
1987,562	891,000
1995,562	862,000
2003,563	855,000
2011,563	850,000
2019,563	867,000
2027,563	867,000
2035,563	826,000
2043,563	826,000
2051,564	830,000
2059,564	800,000
2067,564	817,000
2075,564	821,000
2083,564	822,000
2091,564	739,000
2099,565	761,000
2107,565	778,000
2115,565	790,000
2123,565	806,000
2131,565	746,000
2139,565	723,000
2147,566	766,000
2155,566	749,000
2163,566	726,000
2171,566	708,000
2179,566	716,000
2187,566	733,000
2195,567	712,000
2203,567	710,000
2211,567	706,000
2219,567	670,000
2227,567	698,000
2235,567	695,000
2243,568	672,000
2251,568	669,000
2259,568	670,000
2267,568	668,000
2275,568	674,000
2283,568	682,000
2291,569	652,000
2299,569	681,000
2307,569	690,000
2315,569	650,000
2323,569	686,000
2331,569	711,000
2339,570	697,000
2347,570	646,000
2355,570	735,000
2363,570	718,000
2371,570	738,000
2379,570	719,000
2387,571	706,000
2395,571	759,000
2403,571	677,000
2411,571	777,000
2419,571	785,000
2427,571	813,000
2435,572	790,000
2443,572	835,000
2451,572	843,000
2459,572	884,000
2467,572	873,000
2475,572	883,000
2483,573	892,000
2491,573	900,000
2499,573	960,000
2507,573	998,000
2515,573	1045,000
2523,573	976,000
2531,574	1097,000
2539,574	1099,000
2547,574	1085,000
2555,574	1164,000
2563,574	1149,000
2571,574	1196,000
2579,575	1173,000
2587,575	1177,000
2595,575	1202,000
2603,575	1117,000
2611,575	1167,000
2619,575	1091,000
2627,576	1018,000
2635,576	1028,000
2643,576	1001,000
2651,576	927,000
2659,576	916,000
2667,576	892,000
2675,577	833,000
2683,577	859,000
2691,577	785,000
2699,577	830,000
2707,577	772,000
2715,577	781,000
2723,578	742,000
2731,578	718,000
2739,578	758,000
2747,578	710,000
2755,578	710,000
2763,578	744,000
2771,579	756,000
2779,579	720,000
2787,579	682,000
2795,579	721,000
2803,579	681,000
2811,579	701,000
2819,580	680,000
2827,580	687,000
2835,580	693,000
2843,580	675,000
2851,580	716,000
2859,580	645,000
2867,581	678,000
2875,581	643,000
2883,581	679,000
2891,581	650,000
2899,581	642,000
2907,581	668,000
2915,582	639,000
2923,582	711,000
2931,582	652,000
2939,582	582,000
2947,582	615,000
2955,582	583,000
2963,583	617,000
2971,583	561,000
2979,583	570,000
2987,583	585,000
2995,583	552,000
3003,583	560,000
3011,584	557,000
3019,584	613,000
3027,584	546,000
3035,584	559,000
3043,584	541,000
3051,584	564,000
3059,585	558,000
3067,585	568,000
3075,585	534,000
3083,585	520,000
3091,585	494,000
3099,585	549,000
3107,586	533,000
3115,586	563,000
3123,586	493,000
3131,586	493,000
3139,586	500,000
3147,586	512,000
3155,587	556,000
3163,587	541,000
3171,587	507,000
3179,587	508,000
3187,587	528,000
3195,587	492,000
3203,588	505,000
3211,588	530,000
3219,588	540,000
3227,588	503,000
3235,588	542,000
3243,588	534,000
3251,589	522,000
3259,589	522,000
3267,589	515,000
3275,589	544,000
3283,589	559,000
3291,589	530,000
3299,590	523,000
3307,590	557,000
3315,590	554,000
3323,590	586,000
3331,590	554,000
3339,590	540,000
3347,591	532,000
3355,591	540,000
3363,591	571,000
3371,591	581,000
3379,591	596,000
3387,591	579,000
3395,592	593,000
3403,592	585,000
3411,592	634,000
3419,592	606,000
3427,592	573,000
3435,592	591,000
3443,593	558,000
3451,593	562,000
3459,593	543,000
3467,593	580,000
3475,593	538,000
3483,593	549,000
3491,594	517,000
3499,594	557,000
3507,594	547,000
3515,594	481,000
3523,594	522,000
3531,594	444,000
3539,595	480,000
3547,595	472,000
3555,595	465,000
3563,595	460,000
3571,595	455,000
3579,595	455,000
3587,596	461,000
3595,596	468,000
3603,596	469,000
3611,596	462,000
3619,596	483,000
3627,596	448,000
3635,597	431,000
3643,597	410,000
3651,597	433,000
3659,597	435,000
3667,597	425,000
3675,597	441,000
3683,598	432,000
3691,598	427,000
3699,598	405,000
3707,598	431,000
3715,598	448,000
3723,598	444,000
3731,599	394,000
3739,599	426,000
3747,599	405,000
3755,599	390,000
3763,599	364,000
3771,599	372,000
3779,600	397,000
3787,600	419,000
3795,600	394,000
3803,600	358,000
3811,600	378,000
3819,600	362,000
3827,601	363,000
3835,601	379,000
3843,601	350,000
3851,601	360,000
3859,601	354,000
3867,601	357,000
3875,602	336,000
3883,602	325,000
3891,602	359,000
3899,602	343,000
3907,602	328,000
3915,602	355,000
3923,603	307,000
3931,603	314,000
3939,603	326,000
3947,603	324,000
3955,603	310,000
3963,603	338,000
3971,604	330,000
3979,604	349,000
3987,604	344,000
3995,604	343,000
4003,604	324,000
4011,604	299,000
4019,605	325,000
4027,605	310,000
4035,605	289,000
4043,605	298,000
4051,605	317,000
4059,605	319,000
4067,606	311,000
4075,606	345,000
4083,606	298,000
4091,606	291,000
4099,606	329,000
4107,606	296,000
4115,607	315,000
4123,607	328,000
4131,607	299,000
4139,607	288,000
4147,607	302,000
4155,607	320,000
4163,608	317,000
4171,608	307,000
4179,608	333,000
4187,608	278,000
4195,608	290,000
4203,608	323,000
4211,609	302,000
4219,609	280,000
4227,609	285,000
4235,609	271,000
4243,609	310,000
4251,609	292,000
4259,610	329,000
4267,610	312,000
4275,610	323,000
4283,610	296,000
4291,610	271,000
4299,610	263,000
4307,611	296,000
4315,611	297,000
4323,611	292,000
4331,611	265,000
4339,611	270,000
4347,611	283,000
4355,612	284,000
4363,612	272,000
4371,612	264,000
4379,612	273,000
4387,612	263,000
4395,612	238,000
4403,613	254,000
4411,613	248,000
4419,613	239,000
4427,613	256,000
4435,613	259,000
4443,613	267,000
4451,614	259,000
4459,614	226,000
4467,614	227,000
4475,614	236,000
4483,614	236,000
4491,614	208,000
4499,615	219,000
4507,615	224,000
4515,615	245,000
4523,615	244,000
4531,615	224,000
4539,615	241,000
4547,616	255,000
4555,616	192,000
4563,616	229,000
4571,616	218,000
4579,616	235,000
4587,616	205,000
4595,617	212,000
4603,617	225,000
4611,617	200,000
4619,617	229,000
4627,617	220,000
4635,617	191,000
4643,618	216,000
4651,618	199,000
4659,618	210,000
4667,618	208,000
4675,618	184,000
4683,618	200,000
4691,619	204,000
4699,619	190,000
4707,619	197,000
4715,619	186,000
4723,619	202,000
4731,619	201,000
4739,620	203,000
4747,620	196,000
4755,620	185,000
4763,620	183,000
4771,620	164,000
4779,620	160,000
4787,621	193,000
4795,621	172,000
4803,621	198,000
4811,621	162,000
4819,621	167,000
4827,621	184,000
4835,622	196,000
4843,622	183,000
4851,622	177,000
4859,622	184,000
4867,622	186,000
4875,622	193,000
4883,623	157,000
4891,623	176,000
4899,623	171,000
4907,623	160,000
4915,623	201,000
4923,623	165,000
4931,624	158,000
4939,624	172,000
4947,624	169,000
4955,624	184,000
4963,624	161,000
4971,624	159,000
4979,625	150,000
4987,625	143,000
4995,625	166,000
5003,625	165,000
5011,625	151,000
5019,625	141,000
5027,626	154,000
5035,626	172,000
5043,626	138,000
5051,626	153,000
5059,626	129,000
5067,626	145,000
5075,627	151,000
5083,627	161,000
5091,627	141,000
5099,627	139,000
5107,627	144,000
5115,627	147,000
5123,628	128,000
5131,628	133,000
5139,628	139,000
5147,628	144,000
5155,628	148,000
5163,628	141,000
5171,629	134,000
5179,629	125,000
5187,629	154,000
5195,629	124,000
5203,629	131,000
5211,629	125,000
5219,630	147,000
5227,630	128,000
5235,630	136,000
5243,630	130,000
5251,630	142,000
5259,630	125,000
5267,631	121,000
5275,631	133,000
5283,631	131,000
5291,631	119,000
5299,631	129,000
5307,631	124,000
5315,632	130,000
5323,632	131,000
5331,632	120,000
5339,632	127,000
5347,632	131,000
5355,632	127,000
5363,633	118,000
5371,633	91,000
5379,633	107,000
5387,633	104,000
5395,633	121,000
5403,633	104,000
5411,634	108,000
5419,634	99,000
5427,634	109,000
5435,634	104,000
5443,634	108,000
5451,634	112,000
5459,635	109,000
5467,635	108,000
5475,635	106,000
5483,635	118,000
5491,635	98,000
5499,635	134,000
5507,636	92,000
5515,636	102,000
5523,636	104,000
5531,636	114,000
5539,636	97,000
5547,636	106,000
5555,637	102,000
5563,637	102,000
5571,637	89,000
5579,637	101,000
5587,637	99,000
5595,637	90,000
5603,638	95,000
5611,638	90,000
5619,638	102,000
5627,638	88,000
5635,638	78,000
5643,638	90,000
5651,639	84,000
5659,639	97,000
5667,639	87,000
5675,639	79,000
5683,639	97,000
5691,639	90,000
5699,640	77,000
5707,640	96,000
5715,640	87,000
5723,640	77,000
5731,640	82,000
5739,640	98,000
5747,641	87,000
5755,641	84,000
5763,641	98,000
5771,641	72,000
5779,641	81,000
5787,641	86,000
5795,642	81,000
5803,642	79,000
5811,642	81,000
5819,642	69,000
5827,642	70,000
5835,642	90,000
5843,643	81,000
5851,643	80,000
5859,643	88,000
5867,643	78,000
5875,643	47,000
5883,643	83,000
5891,644	68,000
5899,644	72,000
5907,644	82,000
5915,644	92,000
5923,644	69,000
5931,644	74,000
5939,645	72,000
5947,645	73,000
5955,645	75,000
5963,645	92,000
5971,645	70,000
5979,645	76,000
5987,646	56,000
5995,646	59,000
6003,646	63,000
6011,646	74,000
6019,646	55,000
6027,646	70,000
6035,647	55,000
6043,647	59,000
6051,647	61,000
6059,647	66,000
6067,647	87,000
6075,647	72,000
6083,648	63,000
6091,648	65,000
6099,648	69,000
6107,648	74,000
6115,648	74,000
6123,648	58,000
6131,649	55,000
6139,649	49,000
6147,649	75,000
6155,649	59,000
6163,649	78,000
6171,649	62,000
6179,650	63,000
6187,650	61,000
6195,650	60,000
6203,650	50,000
6211,650	63,000
6219,650	56,000
6227,651	62,000
6235,651	63,000
6243,651	54,000
6251,651	48,000
6259,651	39,000
6267,651	58,000
6275,652	72,000
6283,652	56,000
6291,652	54,000
6299,652	55,000
6307,652	63,000
6315,652	48,000
6323,653	55,000
6331,653	53,000
6339,653	52,000
6347,653	51,000
6355,653	40,000
6363,653	64,000
6371,654	54,000
6379,654	51,000
6387,654	55,000
6395,654	50,000
6403,654	67,000
6411,654	61,000
6419,655	52,000
6427,655	39,000
6435,655	41,000
6443,655	47,000
6451,655	47,000
6459,655	48,000
6467,656	38,000
6475,656	43,000
6483,656	42,000
6491,656	53,000
6499,656	49,000
6507,656	44,000
6515,657	40,000
6523,657	52,000
6531,657	35,000
6539,657	42,000
6547,657	36,000
6555,657	50,000
6563,658	36,000
6571,658	46,000
6579,658	40,000
6587,658	47,000
6595,658	37,000
6603,658	36,000
6611,659	42,000
6619,659	41,000
6627,659	50,000
6635,659	32,000
6643,659	45,000
6651,659	31,000
6659,660	30,000
6667,660	58,000
6675,660	39,000
6683,660	53,000
6691,660	32,000
6699,660	37,000
6707,661	26,000
6715,661	42,000
6723,661	28,000
6731,661	39,000
6739,661	37,000
6747,661	43,000
6755,662	33,000
6763,662	38,000
6771,662	38,000
6779,662	29,000
6787,662	26,000
6795,662	30,000
6803,663	33,000
6811,663	22,000
6819,663	43,000
6827,663	38,000
6835,663	30,000
6843,663	23,000
6851,664	39,000
6859,664	26,000
6867,664	46,000
6875,664	38,000
6883,664	36,000
6891,664	28,000
6899,665	28,000
6907,665	30,000
6915,665	28,000
6923,665	32,000
6931,665	34,000
6939,665	26,000
6947,666	22,000
6955,666	37,000
6963,666	26,000
6971,666	31,000
6979,666	32,000
6987,666	29,000
6995,667	32,000
7003,667	28,000
7011,667	28,000
7019,667	36,000
7027,667	32,000
7035,667	25,000
7043,668	33,000
7051,668	27,000
7059,668	27,000
7067,668	23,000
7075,668	20,000
7083,668	24,000
7091,669	31,000
7099,669	23,000
7107,669	24,000
7115,669	33,000
7123,669	25,000
7131,669	27,000
7139,670	24,000
7147,670	33,000
7155,670	28,000
7163,670	26,000
7171,670	29,000
7179,670	35,000
7187,671	21,000
7195,671	33,000
7203,671	28,000
7211,671	28,000
7219,671	32,000
7227,671	22,000
7235,672	23,000
7243,672	18,000
7251,672	19,000
7259,672	32,000
7267,672	23,000
7275,672	26,000
7283,673	20,000
7291,673	19,000
7299,673	22,000
7307,673	22,000
7315,673	22,000
7323,673	23,000
7331,674	28,000
7339,674	10,000
7347,674	19,000
7355,674	27,000
7363,674	19,000
7371,674	23,000
7379,675	10,000
7387,675	19,000
7395,675	25,000
7403,675	21,000
7411,675	12,000
7419,675	23,000
7427,676	20,000
7435,676	18,000
7443,676	23,000
7451,676	14,000
7459,676	18,000
7467,676	15,000
7475,677	14,000
7483,677	15,000
7491,677	18,000
7499,677	17,000
7507,677	15,000
7515,677	18,000
7523,678	13,000
7531,678	25,000
7539,678	23,000
7547,678	15,000
7555,678	15,000
7563,678	23,000
7571,679	17,000
7579,679	15,000
7587,679	26,000
7595,679	14,000
7603,679	20,000
7611,679	21,000
7619,680	15,000
7627,680	8,000
7635,680	18,000
7643,680	11,000
7651,680	16,000
7659,680	16,000
7667,681	7,000
7675,681	16,000
7683,681	16,000
7691,681	12,000
7699,681	19,000
7707,681	12,000
7715,682	12,000
7723,682	10,000
7731,682	10,000
7739,682	18,000
7747,682	14,000
7755,682	8,000
7763,683	14,000
7771,683	20,000
7779,683	19,000
7787,683	14,000
7795,683	7,000
7803,683	18,000
7811,684	11,000
7819,684	17,000
7827,684	12,000
7835,684	13,000
7843,684	12,000
7851,684	15,000
7859,685	14,000
7867,685	18,000
7875,685	9,000
7883,685	12,000
7891,685	13,000
7899,685	12,000
7907,686	20,000
7915,686	13,000
7923,686	21,000
7931,686	15,000
7939,686	12,000
7947,686	8,000
7955,687	14,000
7963,687	13,000
7971,687	10,000
7979,687	11,000
7987,687	14,000
7995,687	6,000
8003,688	14,000
8011,688	12,000
8019,688	12,000
8027,688	12,000
8035,688	10,000
8043,688	10,000
8051,689	8,000
8059,689	8,000
8067,689	8,000
8075,689	13,000
8083,689	19,000
8091,689	11,000
8099,690	13,000
8107,690	10,000
8115,690	9,000
8123,690	17,000
8131,690	7,000
8139,690	15,000
8147,691	10,000
8155,691	9,000
8163,691	10,000
8171,691	9,000
8179,691	13,000
8187,691	11,000
8195,692	9,000
8203,692	9,000
8211,692	5,000
8219,692	10,000
8227,692	10,000
8235,692	5,000
8243,693	10,000
8251,693	10,000
8259,693	12,000
8267,693	7,000
8275,693	7,000
8283,693	6,000
8291,694	12,000
8299,694	6,000
8307,694	8,000
8315,694	9,000
8323,694	10,000
8331,694	7,000
8339,695	6,000
8347,695	5,000
8355,695	11,000
8363,695	10,000
8371,695	7,000
8379,695	4,000
8387,696	3,000
8395,696	10,000
8403,696	6,000
8411,696	6,000
8419,696	4,000
8427,696	10,000
8435,697	6,000
8443,697	7,000
8451,697	14,000
8459,697	12,000
8467,697	5,000
8475,697	12,000
8483,698	8,000
8491,698	13,000
8499,698	7,000
8507,698	6,000
8515,698	8,000
8523,698	5,000
8531,699	6,000
8539,699	11,000
8547,699	10,000
8555,699	5,000
8563,699	2,000
8571,699	6,000
8579,700	4,000
8587,700	5,000
8595,700	4,000
8603,700	7,000
8611,700	5,000
8619,700	6,000
8627,701	9,000
8635,701	8,000
8643,701	8,000
8651,701	6,000
8659,701	3,000
8667,701	4,000
8675,702	5,000
8683,702	7,000
8691,702	4,000
8699,702	7,000
8707,702	7,000
8715,702	4,000
8723,703	5,000
8731,703	8,000
8739,703	4,000
8747,703	5,000
8755,703	5,000
8763,703	9,000
8771,704	7,000
8779,704	8,000
8787,704	3,000
8795,704	9,000
8803,704	6,000
8811,704	4,000
8819,705	5,000
8827,705	7,000
8835,705	5,000
8843,705	3,000
8851,705	4,000
8859,705	4,000
8867,706	5,000
8875,706	4,000
8883,706	3,000
8891,706	2,000
8899,706	3,000
8907,706	5,000
8915,707	2,000
8923,707	8,000
8931,707	3,000
8939,707	2,000
8947,707	5,000
8955,707	4,000
8963,708	3,000
8971,708	5,000
8979,708	5,000
8987,708	5,000
8995,708	2,000
9003,708	7,000
9011,709	3,000
9019,709	9,000
9027,709	3,000
9035,709	4,000
9043,709	4,000
9051,709	7,000
9059,710	5,000
9067,710	8,000
9075,710	4,000
9083,710	2,000
9091,710	5,000
9099,710	1,000
9107,711	5,000
9115,711	7,000
9123,711	2,000
9131,711	4,000
9139,711	4,000
9147,711	6,000
9155,712	8,000
9163,712	4,000
9171,712	3,000
9179,712	1,000
9187,712	4,000
9195,712	2,000
9203,713	3,000
9211,713	3,000
9219,713	5,000
9227,713	5,000
9235,713	1,000
9243,713	4,000
9251,714	7,000
9259,714	2,000
9267,714	5,000
9275,714	3,000
9283,714	4,000
9291,714	0,000
9299,715	3,000
9307,715	4,000
9315,715	5,000
9323,715	5,000
9331,715	1,000
9339,715	3,000
9347,716	4,000
9355,716	1,000
9363,716	4,000
9371,716	4,000
9379,716	5,000
9387,716	3,000
9395,717	3,000
9403,717	1,000
9411,717	4,000
9419,717	3,000
9427,717	4,000
9435,717	4,000
9443,718	3,000
9451,718	3,000
9459,718	2,000
9467,718	2,000
9475,718	7,000
9483,718	4,000
9491,719	2,000
9499,719	1,000
9507,719	2,000
9515,719	3,000
9523,719	6,000
9531,719	1,000
9539,720	5,000
9547,720	4,000
9555,720	1,000
9563,720	4,000
9571,720	4,000
9579,720	2,000
9587,721	2,000
9595,721	2,000
9603,721	0,000
9611,721	2,000
9619,721	2,000
9627,721	1,000
9635,722	3,000
9643,722	3,000
9651,722	6,000
9659,722	1,000
9667,722	1,000
9675,722	2,000
9683,723	2,000
9691,723	2,000
9699,723	1,000
9707,723	0,000
9715,723	4,000
9723,723	2,000
9731,724	1,000
9739,724	2,000
9747,724	3,000
9755,724	4,000
9763,724	2,000
9771,724	0,000
9779,725	2,000
9787,725	3,000
9795,725	3,000
9803,725	1,000
9811,725	3,000
9819,725	1,000
9827,726	2,000
9835,726	0,000
9843,726	0,000
9851,726	3,000
9859,726	3,000
9867,726	4,000
9875,727	2,000
9883,727	1,000
9891,727	4,000
9899,727	1,000
9907,727	1,000
9915,727	2,000
9923,728	3,000
9931,728	2,000
9939,728	1,000
9947,728	2,000
9955,728	3,000
9963,728	4,000
9971,729	1,000
9979,729	0,000
9987,729	2,000
9995,729	0,000
10003,729	2,000
10011,729	1,000
10019,730	2,000
10027,730	0,000
10035,730	0,000
10043,730	3,000
10051,730	3,000
10059,730	3,000
10067,731	3,000
10075,731	1,000
10083,731	2,000
10091,731	1,000
10099,731	1,000
10107,731	1,000
10115,732	0,000
10123,732	1,000
10131,732	3,000
10139,732	2,000
10147,732	0,000
10155,732	3,000
10163,733	2,000
10171,733	1,000
10179,733	1,000
10187,733	1,000
10195,733	2,000
10203,733	0,000
10211,734	0,000
10219,734	1,000
10227,734	1,000
10235,734	1,000
10243,734	2,000
10251,734	2,000
10259,735	0,000
10267,735	1,000
10275,735	3,000
10283,735	2,000
10291,735	2,000
10299,735	2,000
10307,736	3,000
10315,736	0,000
10323,736	1,000
10331,736	0,000
10339,736	4,000
10347,736	2,000
10355,737	5,000
10363,737	2,000
10371,737	3,000
10379,737	0,000
10387,737	0,000
10395,737	1,000
10403,738	1,000
10411,738	3,000
10419,738	2,000
10427,738	1,000
10435,738	0,000
10443,738	1,000
10451,739	3,000
10459,739	2,000
10467,739	1,000
10475,739	1,000
10483,739	4,000
10491,739	2,000
10499,740	0,000
10507,740	1,000
10515,740	1,000
10523,740	0,000
10531,740	1,000
10539,740	0,000
10547,741	0,000
10555,741	1,000
10563,741	3,000
10571,741	3,000
10579,741	1,000
10587,741	0,000
10595,742	0,000
10603,742	2,000
10611,742	1,000
10619,742	3,000
10627,742	2,000
10635,742	0,000
10643,743	3,000
10651,743	1,000
10659,743	2,000
10667,743	1,000
10675,743	1,000
10683,743	1,000
10691,744	0,000
10699,744	1,000
10707,744	1,000
10715,744	1,000
10723,744	0,000
10731,744	1,000
10739,745	0,000
10747,745	0,000
10755,745	0,000
10763,745	2,000
10771,745	2,000
10779,745	3,000
10787,746	0,000
10795,746	1,000
10803,746	1,000
10811,746	0,000
10819,746	1,000
10827,746	0,000
10835,747	3,000
10843,747	0,000
10851,747	0,000
10859,747	3,000
10867,747	0,000
10875,747	1,000
10883,748	1,000
10891,748	0,000
10899,748	2,000
10907,748	1,000
10915,748	0,000
10923,748	1,000
10931,749	1,000
10939,749	0,000
10947,749	0,000
10955,749	0,000
10963,749	1,000
10971,749	0,000
10979,750	0,000
10987,750	0,000
10995,750	3,000
11003,750	1,000
11011,750	1,000
11019,750	0,000
11027,751	2,000
11035,751	1,000
11043,751	1,000
11051,751	0,000
11059,751	1,000
11067,751	0,000
11075,752	1,000
11083,752	0,000
11091,752	0,000
11099,752	0,000
11107,752	0,000
11115,752	1,000
11123,753	1,000
11131,753	0,000
11139,753	1,000
11147,753	2,000
11155,753	1,000
11163,753	1,000
11171,754	0,000
11179,754	0,000
11187,754	1,000
11195,754	0,000
11203,754	0,000
11211,754	1,000
11219,755	0,000
11227,755	0,000
11235,755	0,000
11243,755	0,000
11251,755	2,000
11259,755	1,000
11267,756	0,000
11275,756	0,000
11283,756	0,000
11291,756	0,000
11299,756	1,000
11307,756	0,000
11315,757	1,000
11323,757	0,000
11331,757	1,000
11339,757	1,000
11347,757	4,000
11355,757	0,000
11363,758	0,000
11371,758	1,000
11379,758	0,000
11387,758	0,000
11395,758	0,000
11403,758	2,000
11411,759	0,000
11419,759	0,000
11427,759	1,000
11435,759	0,000
11443,759	1,000
11451,759	1,000
11459,760	0,000
